short_code,schematic_type,type,sub_type,hydrologic_region_id,network_version_id,is_active,connectivity_status,has_gis,from_node,to_node
CLV016,node,CH,STM,2,12,True,connected,True,,
CLV023,node,CH,STM,2,12,True,connected,True,,
CLV026,node,CH,STM,2,12,True,connected,True,,
CLV028,node,CH,STM,2,12,True,connected,True,,
CLV037,node,CH,SG,2,12,True,connected,True,,
CLV035,node,CH,STM,2,12,True,connected,True,,
CLV043,node,CH,STM,2,12,True,connected,True,,
CLV044,node,CH,SG,2,12,True,connected,True,,
NHGAN,node,STR,SIM,2,12,True,connected,True,,
AMADR,node,STR,SIM,2,12,True,connected,True,,
DSC026,node,CH,,2,12,True,connected,True,,
SDC001,node,CH,CNL,2,12,True,connected,True,,
CCH053,node,CH,SG,1,12,True,connected,True,,
CCH058,node,CH,STM,1,12,True,connected,True,,
NFC005,node,CH,SG,1,12,True,connected,True,,
NFC013,node,CH,SG,1,12,True,connected,True,,
INDVL,node,STR,,1,12,True,connected,True,,
BRC002,node,CH,SG,1,12,True,connected,True,,
BRC003,node,CH,SG,1,12,True,connected,True,,
WSB000,node,CH,BYP,1,12,True,connected,True,,
PTH021,node,CH,SG,1,12,True,connected,True,,
PTH030,node,CH,SG,1,12,True,connected,True,,
PSC003,node,CH,CNL,1,12,True,connected,True,,
20_PA,node,PR,A,1,12,True,connected,True,,
PSC006,node,CH,CNL,1,12,True,connected,True,,
CSPSO,node,OM,OMD,1,12,True,connected,True,,
PSC015,node,CH,CNL,1,12,True,connected,True,,
PSC017,node,CH,CNL,1,12,True,connected,True,,
WTPNBR,node,WTP,,1,12,True,connected,True,,
PSC020,node,CH,CNL,1,12,True,connected,True,,
WTPCMT,node,WTP,,1,12,True,connected,True,,
PSC024,node,CH,CNL,1,12,True,connected,True,,
WTPWMN,node,WTP,,1,12,True,connected,True,,
25_PU,node,PR,U,1,12,True,connected,True,,
YBP002,node,CH,BYP,1,12,True,connected,True,,
RLLNS,node,STR,NSM,1,12,True,connected,True,,
BEC000,node,CH,SG,1,12,True,connected,True,,
BEC021,node,CH,CNL,1,12,True,connected,True,,
BEC022,node,CH,CNL,1,12,True,connected,True,,
24_NA1,node,NP,A,1,12,True,connected,True,,
NIDD1,node,OM,OMD,1,12,True,connected,True,,
CBC001,node,CH,CNL,1,12,True,connected,True,,
CBC000,node,CH,CNL,1,12,True,connected,True,,
CCK036,node,CH,STM,1,12,True,connected,True,,
WLF021,node,CH,STM,1,12,True,connected,True,,
BRR031,node,CH,STM,1,12,True,connected,True,,
NIDB1,node,OM,OMD,1,12,True,connected,True,,
CCK022,node,CH,STM,1,12,True,connected,True,,
ABT002,node,CH,CNL,1,12,True,connected,True,,
STH001,node,CH,CNL,1,12,True,connected,True,,
ABN026,node,CH,STM,1,12,True,connected,True,,
STH000,node,CH,CNL,1,12,True,connected,True,,
LBC030,node,CH,CNL,1,12,True,connected,True,,
LBC032,node,CH,CNL,1,12,True,connected,True,,
STH004,node,CH,CNL,1,12,True,connected,True,,
SCR002,node,CH,STM,1,12,True,connected,True,,
MRM001,node,CH,SG,1,12,True,connected,True,,
STH007,node,CH,SG,1,12,True,connected,True,,
26N_PU3,node,PR,U,1,12,True,connected,True,,
26N_NU1,node,PR,U,1,12,True,connected,True,,
26N_PU2,node,PR,U,1,12,True,connected,True,,
26N_NU2,node,PR,U,1,12,True,connected,True,,
26N_NU5,node,NP,U,1,12,True,connected,True,,
AMR022,node,CH,SG,1,12,True,connected,True,,
26S_PU2,node,PR,U,1,12,True,connected,True,,
26S_NU4,node,NP,U,1,12,True,connected,True,,
AMR007,node,CH,STM,1,12,True,connected,True,,
26S_NU3,node,NP,U,1,12,True,connected,True,,
26S_PU5,node,PR,U,1,12,True,connected,True,,
26S_PU4,node,PR,U,1,12,True,connected,True,,
NFA011,node,CH,STM,1,12,True,connected,True,,
TRN111,node,CH,SG,1,12,True,connected,True,,
CLR025,node,CH,STM,1,12,True,connected,True,,
STH005,node,CH,CNL,1,12,True,connected,True,,
LBR002,node,CH,SG,1,12,True,connected,True,,
BRR061,node,CH,STM,1,12,True,connected,True,,
CYN009,node,CH,SG,1,12,True,connected,True,,
CYN010,node,CH,STM,1,12,True,connected,True,,
DRM009,node,CH,CNL,1,12,True,connected,True,,
BRR067,node,CH,STM,1,12,True,connected,True,,
BRR066,node,CH,SG,1,12,True,connected,True,,
DRM008,node,CH,SG,1,12,True,connected,True,,
DRM003,node,CH,CNL,1,12,True,connected,True,,
LVC001,node,CH,SG,1,12,True,connected,True,,
FCS006,node,CH,SG,2,12,True,connected,True,,
FCS007,node,CH,STM,2,12,True,connected,True,,
SAL017,node,CH,STM,2,12,True,connected,True,,
MSN004,node,CH,STM,2,12,True,connected,True,,
MSN009,node,CH,STM,2,12,True,connected,True,,
LBN008,node,CH,STM,2,12,True,connected,True,,
LBN012,node,CH,STM,2,12,True,connected,True,,
LBN025,node,CH,STM,2,12,True,connected,True,,
BANOS,node,STR,SIM,2,12,True,connected,True,,
VLW008,node,CH,CNL,2,12,True,connected,True,,
NMW004,node,CH,CNL,2,12,True,connected,True,,
GRZ012,node,CH,STM,2,12,True,connected,True,,
ORT009,node,CH,STM,2,12,True,connected,True,,
ORT014,node,CH,SG,2,12,True,connected,True,,
RFS72B,node,RFS,,2,12,True,connected,True,,
DBC024,node,CH,STM,2,12,True,connected,True,,
DBC014,node,CH,STM,2,12,True,connected,True,,
DPC008,node,CH,STM,2,12,True,connected,True,,
WWW001,node,CH,CNL,2,12,True,connected,True,,
MDC006,node,CH,CNL,2,12,True,connected,True,,
FRS045,node,CH,STM,2,12,True,connected,True,,
FRS039,node,CH,STM,2,12,True,connected,True,,
MDC019,node,CH,CNL,2,12,True,connected,True,,
FRS046,node,CH,STM,2,12,True,connected,True,,
WDWRD,node,STR,SIM,2,12,True,connected,True,,
RFS61C,node,RFS,,2,12,True,connected,True,,
61_NA6,node,NP,A,2,12,True,connected,True,,
61_NU2,node,NP,U,2,12,True,connected,True,,
MAWWTP,node,WWTP,,2,12,True,connected,True,,
TCWWTP,node,WWTP,,2,12,True,connected,True,,
61_NA4,node,NP,A,2,12,True,connected,True,,
RFS61B,node,RFS,,2,12,True,connected,True,,
61_PA2,node,PR,A,2,12,True,connected,True,,
OAK020,node,CH,CNL,2,12,True,connected,True,,
61_NA2,node,NP,A,2,12,True,connected,True,,
WTPMOD,node,WTP,,2,12,True,connected,True,,
61_NU1,node,NP,U,2,12,True,connected,True,,
MOWWTP,node,WWTP,,2,12,True,connected,True,,
61_NA5,node,NP,A,2,12,True,connected,True,,
RFS61A,node,RFS,,2,12,True,connected,True,,
61_NA3,node,NP,A,2,12,True,connected,True,,
WTPJYL,node,WTP,,2,12,True,connected,True,,
TUO047,node,CH,STM,2,12,True,connected,True,,
TUO054,node,CH,STM,2,12,True,connected,True,,
PEDRO,node,STR,SIM,2,12,True,connected,True,,
TRLCH,node,STR,SIM,2,12,True,connected,True,,
MDSTO,node,STR,SIM,2,12,True,connected,True,,
MCD009,node,CH,STM,2,12,True,connected,True,,
MCD014,node,CH,STM,2,12,True,connected,True,,
MCD021,node,CH,STM,2,12,True,connected,True,,
71_PA2,node,PR,A,2,12,True,connected,True,,
71_PA1,node,PR,A,2,12,True,connected,True,,
71_PA3,node,PR,A,2,12,True,connected,True,,
71_NU,node,NP,U,2,12,True,connected,True,,
71_PA4,node,PR,A,2,12,True,connected,True,,
ARY010,node,CH,CNL,2,12,True,connected,True,,
SJR127,node,CH,STM,2,12,True,connected,True,,
SJR131,node,CH,SG,2,12,True,connected,True,,
SJR134,node,CH,STM,2,12,True,connected,True,,
SJR141,node,CH,STM,2,12,True,connected,True,,
SJR145,node,CH,STM,2,12,True,connected,True,,
SJR152,node,CH,STM,2,12,True,connected,True,,
SJR157,node,CH,STM,2,12,True,connected,True,,
COT033,node,CH,STM,2,12,True,connected,True,,
SJR265,node,CH,STM,2,12,True,connected,True,,
MDC032,node,CH,CNL,2,12,True,connected,True,,
64_NA2,node,NP,A,2,12,True,connected,True,,
BUR005,node,CH,SG,2,12,True,connected,True,,
SJR166,node,CH,STM,2,12,True,connected,True,,
SJR173,node,CH,STM,2,12,True,connected,True,,
SJR179,node,CH,SG,2,12,True,connected,True,,
SJR180,node,CH,STM,2,12,True,connected,True,,
SJR185,node,CH,STM,2,12,True,connected,True,,
SJR192,node,CH,STM,2,12,True,connected,True,,
SJR195,node,CH,STM,2,12,True,connected,True,,
SJR198,node,CH,STM,2,12,True,connected,True,,
SJR200,node,CH,SG,2,12,True,connected,True,,
71_PA5,node,PR,A,2,12,True,connected,True,,
SJR201,node,CH,STM,2,12,True,connected,True,,
SJR205,node,CH,STM,2,12,True,connected,True,,
SJR214,node,CH,SG,2,12,True,connected,True,,
SJR213,node,CH,SG,2,12,True,connected,True,,
SJR221,node,CH,STM,2,12,True,connected,True,,
SJR225,node,CH,SG,2,12,True,connected,True,,
SJR227,node,CH,SG,2,12,True,connected,True,,
SJR235,node,CH,STM,2,12,True,connected,True,,
SJR242,node,CH,STM,2,12,True,connected,True,,
SJR249,node,CH,STM,2,12,True,connected,True,,
SJR258,node,CH,STM,2,12,True,connected,True,,
SJR263,node,CH,SG,2,12,True,connected,True,,
MLRTN,node,STR,SIM,2,12,True,connected,True,,
TUO010,node,CH,STM,2,12,True,connected,True,,
TUO015,node,CH,STM,2,12,True,connected,True,,
TUO022,node,CH,STM,2,12,True,connected,True,,
TUO030,node,CH,STM,2,12,True,connected,True,,
TUO036,node,CH,STM,2,12,True,connected,True,,
TUO043,node,CH,STM,2,12,True,connected,True,,
90_PU,node,PR,U,2,12,True,connected,True,,
90_PA2,node,PR,A,2,12,True,connected,True,,
72_NU,node,NP,U,2,12,True,connected,True,,
72_PR6,node,PR,R,2,12,True,connected,True,,
RFS72A,node,RFS,,2,12,True,connected,True,,
MSS014,node,CH,STM,2,12,True,connected,True,,
72_XA2,node,X,A,2,12,True,connected,True,,
72_PA,node,PR,A,2,12,True,connected,True,,
73_PA3,node,PR,A,2,12,True,connected,True,,
73_XA,node,X,A,2,12,True,connected,True,,
73_PA2,node,PR,A,2,12,True,connected,True,,
72_PU,node,PR,U,2,12,True,connected,True,,
72_PR3,node,PR,R,2,12,True,connected,True,,
72_XA1,node,X,A,2,12,True,connected,True,,
XCC010,node,CH,CNL,2,12,True,connected,True,,
64_XA,node,X,A,2,12,True,connected,True,,
FSL012,node,CH,STM,2,12,True,connected,True,,
91_PR,node,PR,R,2,12,True,connected,True,,
91_PA,node,PR,A,2,12,True,connected,True,,
72_NA1,node,NP,A,2,12,True,connected,True,,
71_PA6,node,PR,A,2,12,True,connected,True,,
71_PA7,node,PR,A,2,12,True,connected,True,,
CAA024,node,CH,CNL,2,12,True,connected,True,,
LBC001,node,CH,CNL,1,12,True,connected,True,,
LBC010,node,CH,CNL,1,12,True,connected,True,,
WBF030,node,CH,STM,1,12,True,connected,True,,
BTC060,node,CH,STM,1,12,True,connected,True,,
WBF015,node,CH,STM,1,12,True,connected,True,,
MOK079,node,CH,SG,1,12,True,connected,True,,
LGRSV,node,STR,,1,12,True,connected,True,,
SFF029,node,CH,STM,1,12,True,connected,True,,
12_SA,node,S,A,1,12,True,connected,True,,
SFF011,node,CH,SG,1,12,True,connected,True,,
SLYCK,node,STR,,1,12,True,connected,True,,
LST004,node,CH,STM,1,12,True,connected,True,,
SFF020,node,CH,STM,1,12,True,connected,True,,
WTPMNR,node,WTP,,1,12,True,connected,True,,
MNRRH,node,STR,,1,12,True,connected,True,,
FTR072,node,CH,STM,1,12,True,connected,True,,
HON004,node,CH,STM,1,12,True,connected,True,,
WWC006,node,CH,CNL,1,12,True,connected,True,,
LCC038,node,CH,STM,1,12,True,connected,True,,
LCC029,node,CH,STM,1,12,True,connected,True,,
ESL008,node,CH,CNL,1,12,True,connected,True,,
SSL001,node,CH,SG,1,12,True,connected,True,,
RD1500,node,PS,SG,1,12,True,connected,True,,
17S_NU,node,NP,U,1,12,True,connected,True,,
NBLDB,node,STR,,1,12,True,connected,True,,
NFY017,node,CH,STM,1,12,True,connected,True,,
LBC040,node,CH,CNL,1,12,True,connected,True,,
SAC064,node,CH,STM,1,12,True,connected,True,,
26N_NA,node,NP,A,1,12,True,connected,True,,
EMD007,node,CH,CNL,1,12,True,connected,True,,
26N_PU1,node,PR,U,1,12,True,connected,True,,
PGWWTP,node,WWTP,,1,12,True,connected,True,,
24_NA2,node,NP,A,1,12,True,connected,True,,
ABN010,node,CH,STM,1,12,True,connected,True,,
BRR049,node,CH,SG,1,12,True,connected,True,,
WTPOPH,node,WTP,PRP,1,12,True,connected,True,,
SLT009,node,CH,STM,1,12,True,connected,True,,
SLT008,node,CH,SG,1,12,True,connected,True,,
LST007,node,CH,STM,1,12,True,connected,True,,
DER001,node,CH,SG,1,12,True,connected,True,,
OGN005,node,CH,STM,1,12,True,connected,True,,
CWD018,node,CH,SG,1,12,True,connected,True,,
SCW008,node,CH,SG,1,12,True,connected,True,,
BTL006,node,CH,SG,1,12,True,connected,True,,
SAC257,node,CH,SG,1,12,True,connected,True,,
ANT011,node,CH,SG,1,12,True,connected,True,,
SAC217,node,CH,SG,1,12,True,connected,True,,
SAC201,node,CH,SG,1,12,True,connected,True,,
SAC188,node,CH,STM,1,12,True,connected,True,,
DRC010,node,CH,STM,1,12,True,connected,True,,
BCC014,node,CH,SG,1,12,True,connected,True,,
CHWWTP,node,WWTP,,1,12,True,connected,True,,
10_NU1,node,NP,U,1,12,True,connected,True,,
THM026,node,CH,STM,1,12,True,connected,True,,
TCC085,node,CH,CNL,1,12,True,connected,True,,
TCC111,node,CH,CNL,1,12,True,connected,True,,
08N_PR2,node,PR,R,1,12,True,connected,True,,
CBD005,node,CH,CNL,1,12,True,connected,True,,
CCH083,node,CH,SG,1,12,True,connected,True,,
CCH075,node,CH,STM,1,12,True,connected,True,,
CCH032,node,CH,SG,1,12,True,connected,True,,
CCH052,node,CH,STM,1,12,True,connected,True,,
CCT011,node,CH,SG,1,12,True,connected,True,,
SAC301,node,CH,STM,1,12,True,connected,True,,
SPT003,node,CH,SG,1,12,True,connected,True,,
BRR011,node,CH,SG,1,12,True,connected,True,,
YUB002,node,CH,SG,1,12,True,connected,True,,
FTR029,node,CH,SG,1,12,True,connected,True,,
JCK002,node,CH,STM,1,12,True,connected,True,,
SCT000,node,CH,SG,1,12,True,connected,True,,
SFT000,node,CH,SG,1,12,True,connected,True,,
SAC011,node,CH,STM,1,12,True,connected,True,,
OMR028,node,CH,STM,1,12,True,connected,True,,
RSL001,node,CH,STM,1,12,True,connected,True,,
OMR018,node,CH,STM,1,12,True,connected,True,,
CCWD,node,OM,OMD,1,12,True,connected,True,,
BNCIA,node,OM,OMD,1,12,True,connected,True,,
SAC254,node,CH,STM,1,12,True,connected,True,,
SAC229,node,CH,STM,1,12,True,connected,True,,
04_NU2,node,NP,U,1,12,True,connected,True,,
MNS000,node,CH,,1,12,True,connected,True,,
SCKWD,node,OM,OMD,1,12,True,connected,True,,
SAC120,node,CH,SG,1,12,True,connected,True,,
CBD000,node,CH,SG,1,12,True,connected,True,,
SIDSH,node,OM,OMD,1,12,True,connected,True,,
SAC065,node,CH,STM,1,12,True,connected,True,,
SAC075,node,CH,STM,1,12,True,connected,True,,
SJR006,node,CH,STM,1,12,True,connected,True,,
OMR014,node,CH,SG,1,12,True,connected,True,,
SAC029,node,CH,STM,1,12,True,connected,True,,
LBC049,node,CH,CNL,1,12,True,connected,True,,
24_NA3,node,NP,A,1,12,True,connected,True,,
BCK033,node,CH,STM,2,12,True,connected,True,,
DED003,node,CH,STM,2,12,True,connected,True,,
CAP000,node,CH,GWO,2,12,True,connected,True,,
ORG000,node,CH,GWO,2,12,True,connected,True,,
LPC007,node,CH,STM,2,12,True,connected,True,,
LPC000,node,CH,GWO,2,12,True,connected,True,,
QNT005,node,CH,STM,2,12,True,connected,True,,
SLO000,node,CH,GWO,2,12,True,connected,True,,
SLO007,node,CH,STM,2,12,True,connected,True,,
ING008,node,CH,STM,2,12,True,connected,True,,
FRS022,node,CH,STM,2,12,True,connected,True,,
BTC016,node,CH,STM,1,12,True,connected,True,,
08S_NA2,node,NP,A,1,12,True,connected,True,,
BTC017,node,CH,SG,1,12,True,connected,True,,
BTC041,node,CH,SG,1,12,True,connected,True,,
FTR030,node,CH,STM,1,12,True,connected,True,,
15N_SA,node,S,A,1,12,True,connected,True,,
LCC024,node,CH,STM,1,12,True,connected,True,,
LCC026,node,CH,STM,1,12,True,connected,True,,
16_NA1,node,NP,A,1,12,True,connected,True,,
LCC016,node,CH,STM,1,12,True,connected,True,,
11_SA4,node,S,A,1,12,True,connected,True,,
TAB000,node,CH,SG,1,12,True,connected,True,,
SEC009,node,CH,CNL,1,12,True,connected,True,,
JBC008,node,CH,CNL,1,12,True,connected,True,,
FTR067,node,CH,SG,1,12,True,connected,True,,
FSC007,node,CH,CNL,1,12,True,connected,True,,
TUO053,node,CH,SG,2,12,True,connected,True,,
MDS003,node,CH,SG,2,12,True,connected,True,,
TUR001,node,CH,SG,2,12,True,connected,True,,
62_NA3,node,NP,A,2,12,True,connected,True,,
26S_PU3,node,PR,U,1,12,True,connected,True,,
RFS26S,node,RFS,,1,12,True,connected,True,,
61_NU3,node,NP,U,2,12,True,connected,True,,
RFS61D,node,RFS,,2,12,True,connected,True,,
LKVLY,node,STR,,1,12,True,connected,True,,
NNA013,node,CH,STM,1,12,True,connected,True,,
61_NA1,node,NP,A,2,12,True,connected,True,,
62_NA1,node,NP,A,2,12,True,connected,True,,
63_NA1,node,NP,A,2,12,True,connected,True,,
NFA054,node,CH,STM,1,12,True,connected,True,,
NFA048,node,CH,STM,1,12,True,connected,True,,
NFA022,node,CH,SG,1,12,True,connected,True,,
12_NU2,node,NP,U,1,12,True,connected,True,,
11_PR,node,PR,R,1,12,True,connected,True,,
WEC005,node,CH,CNL,1,12,True,connected,True,,
RVC005,node,CH,CNL,1,12,True,connected,True,,
26S_NA,node,NP,A,1,12,True,connected,True,,
07S_NU,node,NP,U,1,12,True,connected,True,,
08N_PA,node,PR,A,1,12,True,connected,True,,
17N_NU,node,NP,U,1,12,True,connected,True,,
21_PA,node,PR,A,1,12,True,connected,True,,
TTC002,node,CH,SG,1,12,True,connected,True,,
21_NU,node,NP,U,1,12,True,connected,True,,
24_NU4,node,NP,U,1,12,True,connected,True,,
22_SA2,node,S,A,1,12,True,connected,True,,
17S_SA,node,S,A,1,12,True,connected,True,,
TUO017,node,CH,SG,2,12,True,connected,True,,
STS017,node,CH,SG,2,12,True,connected,True,,
MCD005,node,CH,SG,2,12,True,connected,True,,
MCD055,node,CH,STM,2,12,True,connected,True,,
MCD056,node,CH,STM,2,12,True,connected,True,,
MOK034,node,CH,SG,2,12,True,connected,True,,
EBP005,node,CH,BYP,2,12,True,connected,True,,
SJR256,node,CH,STM,2,12,True,connected,True,,
JBP006,node,CH,SG,2,12,True,connected,True,,
MFA001,node,CH,SG,1,12,True,connected,True,,
BRS018,node,CH,STM,2,12,True,connected,True,,
ASL013,node,CH,STM,2,12,True,connected,True,,
MCD002,node,CH,STM,2,12,True,connected,True,,
MRS000,node,CH,SG,2,12,True,connected,True,,
SJR114,node,CH,STM,2,12,True,connected,True,,
MCD050,node,CH,STM,2,12,True,connected,True,,
MCD033,node,CH,SG,2,12,True,connected,True,,
DCM027,node,CH,STM,2,12,True,connected,True,,
TUO003,node,CH,STM,2,12,True,connected,True,,
DCM019,node,CH,SG,2,12,True,connected,True,,
STS058,node,CH,SG,2,12,True,connected,True,,
SSJ001,node,CH,SG,2,12,True,connected,True,,
OAK001,node,CH,SG,2,12,True,connected,True,,
72_NA2,node,NP,A,2,12,True,connected,True,,
RFS71B,node,RFS,,2,12,True,connected,True,,
RFS71C,node,RFS,,2,12,True,connected,True,,
63_PR3,node,PR,R,2,12,True,connected,True,,
63_PR1,node,PR,R,2,12,True,connected,True,,
WSWWTP,node,WWTP,,2,12,True,connected,True,,
62_NU,node,NP,U,2,12,True,connected,True,,
TKWWTP,node,WWTP,,2,12,True,connected,True,,
SJR101,node,CH,STM,2,12,True,connected,True,,
NFA019,node,CH,STM,1,12,True,connected,True,,
63_NU,node,NP,U,2,12,True,connected,True,,
OWN011,node,CH,STM,2,12,True,connected,True,,
AWWWTP,node,WWTP,,2,12,True,connected,True,,
MDWWTP,node,WWTP,,2,12,True,connected,True,,
RFS63,node,RFS,,2,12,True,connected,True,,
ESC000,node,CH,CNL,2,12,True,connected,True,,
63_PR2,node,PR,R,2,12,True,connected,True,,
DED012,node,CH,STM,2,12,True,connected,True,,
73_NU,node,NP,U,2,12,True,connected,True,,
MFA023,node,CH,SG,1,12,True,connected,True,,
SFA030,node,CH,SG,1,12,True,connected,True,,
73_NA,node,NP,A,2,12,True,connected,True,,
90_NA,node,NP,A,2,12,True,connected,True,,
60S_NU2,node,NP,U,2,12,True,connected,True,,
KLR006,node,CH,SG,1,12,True,connected,True,,
AMR006,node,CH,SG,1,12,True,connected,True,,
CHW037,node,CH,SG,2,12,True,connected,True,,
YBP037,node,CH,SG,1,12,True,connected,True,,
FRS048,node,CH,SG,2,12,True,connected,True,,
MCD054,node,CH,SG,2,12,True,connected,True,,
MCD046,node,CH,SG,2,12,True,connected,True,,
MCD018,node,CH,SG,2,12,True,connected,True,,
MSN005,node,CH,SG,2,12,True,connected,True,,
NFY029,node,CH,SG,1,12,True,connected,True,,
YUB039,node,CH,STM,1,12,True,connected,True,,
MFY005,node,CH,STM,1,12,True,connected,True,,
MFY012,node,CH,SG,1,12,True,connected,True,,
MFY013,node,CH,STM,1,12,True,connected,True,,
OGN004,node,CH,SG,1,12,True,connected,True,,
CMT000,node,CH,SG,1,12,True,connected,True,,
LRT000,node,CH,SG,1,12,True,connected,True,,
YUB030,node,CH,STM,1,12,True,connected,True,,
SFY007,node,CH,SG,1,12,True,connected,True,,
SAC169,node,CH,SG,1,12,True,connected,True,,
SAC061,node,CH,SG,1,12,True,connected,True,,
STS048,node,CH,SG,2,12,True,connected,True,,
50_PA2,node,PR,A,2,12,True,connected,True,,
JLIND,node,OM,OMD,2,12,True,connected,True,,
MAQ012,node,CH,CNL,2,12,True,connected,True,,
STS069,node,CH,SG,2,12,True,connected,True,,
STS060,node,CH,SG,2,12,True,connected,True,,
TUO004,node,CH,SG,2,12,True,connected,True,,
YUB022,node,CH,SG,1,12,True,connected,True,,
BTC015,node,CH,SG,1,12,True,connected,True,,
FRS025,node,CH,SG,2,12,True,connected,True,,
WBF006,node,CH,SG,1,12,True,connected,True,,
NFF008,node,CH,STM,1,12,True,connected,True,,
NFF027,node,CH,SG,1,12,True,connected,True,,
SAC076,node,CH,STM,1,12,True,connected,True,,
MFY044,node,CH,SG,1,12,True,connected,True,,
MFY045,node,CH,SG,1,12,True,connected,True,,
SFF002,node,CH,STM,1,12,True,connected,True,,
MFF019,node,CH,SG,1,12,True,connected,True,,
SFF008,node,CH,SG,1,12,True,connected,True,,
SFF018,node,CH,SG,1,12,True,connected,True,,
SAC136,node,CH,STM,1,12,True,connected,True,,
SAC195,node,CH,STM,1,12,True,connected,True,,
MTC000,node,CH,CNL,1,12,True,connected,True,,
BSL000,node,CH,SG,1,12,True,connected,True,,
DRC005,node,CH,STM,1,12,True,connected,True,,
CCC019,node,CH,CNL,1,12,True,connected,True,,
ANTOC,node,OM,OMD,1,12,True,connected,True,,
CHIPPS,node,CH,,1,12,True,connected,True,,
WTPDEF,node,WTP,,1,12,True,connected,True,,
PSC013,node,CH,CNL,1,12,True,connected,True,,
RVC000,node,CH,SG,1,12,True,connected,True,,
HKC002,node,CH,SG,1,12,True,connected,True,,
SFF039,node,CH,SG,1,12,True,connected,True,,
SFF028,node,CH,SG,1,12,True,connected,True,,
CLLPT,node,OM,OMD,1,12,True,connected,True,,
ABN014,node,CH,SG,1,12,True,connected,True,,
TTC000,node,CH,CNL,1,12,True,connected,True,,
WBF039,node,CH,STM,1,12,True,connected,True,,
RVPHB,node,STR,SIM,1,12,True,connected,True,,
SFD003,node,CH,STM,1,12,True,connected,True,,
SYC020,node,CH,SG,1,12,True,connected,True,,
SYC002,node,CH,SG,1,12,True,connected,True,,
SCOTF,node,STR,,1,12,True,connected,True,,
DER022,node,CH,STM,1,12,True,connected,True,,
DER018,node,CH,STM,1,12,True,connected,True,,
DER011,node,CH,STM,1,12,True,connected,True,,
DER002,node,CH,STM,1,12,True,connected,True,,
DER004,node,CH,STM,1,12,True,connected,True,,
YUB034,node,CH,STM,1,12,True,connected,True,,
CGT005,node,CH,STM,1,12,True,connected,True,,
EAWWTP,node,WWTP,,1,12,True,connected,True,,
WLWWTP,node,WWTP,,1,12,True,connected,True,,
DVWWTP,node,WWTP,,1,12,True,connected,True,,
WSB005,node,CH,STM,1,12,True,connected,True,,
ABN006,node,CH,STM,1,12,True,connected,True,,
LVP007,node,CH,CNL,2,12,True,connected,True,,
MAQ057,node,CH,CNL,2,12,True,connected,True,,
MAQ001,node,CH,CNL,2,12,True,connected,True,,
LST003,node,CH,SG,1,12,True,connected,True,,
BRR072,node,CH,STM,1,12,True,connected,True,,
WTPDWP,node,WTP,PRP,1,12,True,connected,True,,
WTPBLV,node,WTP,,1,12,True,connected,True,,
LCWWTP,node,WWTP,,1,12,True,connected,True,,
CGT006,node,CH,SG,1,12,True,connected,True,,
NFY002,node,CH,SG,1,12,True,connected,True,,
MFY046,node,CH,SG,1,12,True,connected,True,,
JKSMD,node,STR,,1,12,True,connected,True,,
CCS009,node,CH,SG,1,12,True,connected,True,,
SFY033,node,CH,STM,1,12,True,connected,True,,
CCS010,node,CH,STM,1,12,True,connected,True,,
BOWMN,node,STR,,1,12,True,connected,True,,
BSC000,node,CH,SG,1,12,True,connected,True,,
BSC009,node,CH,SG,1,12,True,connected,True,,
BSC011,node,CH,SG,1,12,True,connected,True,,
SFY044,node,CH,STM,1,12,True,connected,True,,
FDC011,node,CH,SG,1,12,True,connected,True,,
FRDYC,node,STR,,1,12,True,connected,True,,
SYC001,node,CH,CNL,1,12,True,connected,True,,
MBT005,node,CH,SG,1,12,True,connected,True,,
MFA025,node,CH,SG,1,12,True,connected,True,,
MFA026,node,CH,STM,1,12,True,connected,True,,
MFA035,node,CH,SG,1,12,True,connected,True,,
MFA036,node,CH,STM,1,12,True,connected,True,,
MFT011,node,CH,SG,1,12,True,connected,True,,
MFA038,node,CH,SG,1,12,True,connected,True,,
MFA040,node,CH,STM,1,12,True,connected,True,,
MFA047,node,CH,SG,1,12,True,connected,True,,
FRMDW,node,STR,,1,12,True,connected,True,,
DCC008,node,CH,SG,1,12,True,connected,True,,
DCC009,node,CH,STM,1,12,True,connected,True,,
DCC010,node,CH,SG,1,12,True,connected,True,,
FMT002,node,CH,SG,1,12,True,connected,True,,
RUB001,node,CH,STM,1,12,True,connected,True,,
RUB002,node,CH,SG,1,12,True,connected,True,,
RUB004,node,CH,STM,1,12,True,connected,True,,
RUB005,node,CH,STM,1,12,True,connected,True,,
RUB023,node,CH,STM,1,12,True,connected,True,,
RUB031,node,CH,SG,1,12,True,connected,True,,
HHOLE,node,STR,,1,12,True,connected,True,,
LCY012,node,CH,SG,1,12,True,connected,True,,
NLC003,node,CH,STM,1,12,True,connected,True,,
NLC002,node,CH,SG,1,12,True,connected,True,,
MFT004,node,CH,CNL,1,12,True,connected,True,,
SLC003,node,CH,STM,1,12,True,connected,True,,
MFT003,node,CH,SG,1,12,True,connected,True,,
SLC002,node,CH,SG,1,12,True,connected,True,,
RUB032,node,CH,STM,1,12,True,connected,True,,
RUB041,node,CH,STM,1,12,True,connected,True,,
RUB044,node,CH,SG,1,12,True,connected,True,,
RUB047,node,CH,SG,1,12,True,connected,True,,
RUB048,node,CH,STM,1,12,True,connected,True,,
