short_code,calsim_id,node_type_id,name,description,riv_mi,riv_name,comment,c2vsim_gw,c2vsim_sw,type,sub_type,nrest_gage,strm_code,rm_ii,hydrologic_region_id,latitude,longitude,model_source_id,source_id,parent_node_id,integration_status_id,network_version_id,is_active,connectivity_status,has_gis
TCWWTP,TCWWTP,29,TCWWTP,City of Tracy WWTP,,,City of Tracy WWTP,,,WWTP,,,,,2,37.7662097129315,-121.42108917966,1,4,,1,12,True,connected,True
61_NA4,61_NA4,10,61_NA4,,,,,,,NP,A,,,,2,37.7417347598791,-120.998626441585,1,4,,1,12,True,connected,True
RFS61B,RFS61B,21,RFS61B,,,,,,,RFS,,,,,2,37.7352738976257,-120.893190431196,1,4,,1,12,True,connected,True
61_PA2,61_PA2,16,61_PA2,,,,,,,PR,A,,,,2,37.7355898326074,-120.850476269754,1,4,,1,12,True,connected,True
OAK020,OAK020,2,OAK020,,19.9,,,,,CH,CNL,,OAK,20.0,2,37.7456768103997,-120.802277282404,1,4,,1,12,True,connected,True
61_NA2,61_NA2,10,61_NA2,,,,,,,NP,A,,,,2,37.6820911706092,-120.920162308963,1,4,,1,12,True,connected,True
WTPMOD,WTPMOD,27,WTPMOD,Modesto Regional WTP,,,Modesto Regional WTP,,,WTP,,,,,2,37.6531464942662,-120.673923341522,1,4,,1,12,True,connected,True
61_NU1,61_NU1,12,61_NU1,"Modesto, Salida, Waterford, Hickman, Del Rio, Grayson, Empire",,,"Modesto, Salida, Waterford, Hickman, Del Rio, Grayson, Empire",,,NP,U,,,,2,37.6507267605535,-121.012440549049,1,4,,1,12,True,connected,True
MOWWTP,MOWWTP,29,MOWWTP,Sutter Ave Primary Treatment Plant,,,Sutter Ave Primary Treatment Plant,,,WWTP,,,,,2,37.6102706460149,-121.011891824558,1,4,,1,12,True,connected,True
61_NA5,61_NA5,10,61_NA5,,,,,,,NP,A,,,,2,37.6293853181458,-121.174548860754,1,4,,1,12,True,connected,True
RFS61A,RFS61A,21,RFS61A,,,,,,,RFS,,,,,2,37.657977650765,-121.174999205767,1,4,,1,12,True,connected,True
61_NA3,61_NA3,10,61_NA3,,,,,,,NP,A,,,,2,37.5885360131599,-121.109921745632,1,4,,1,12,True,connected,True
WTPJYL,WTPJYL,27,WTPJYL,Jenny Lind WTP,,,Jenny Lind WTP,,,WTP,,,,,2,38.1506857853345,-120.831616131399,1,4,,1,12,True,connected,True
TUO047,TUO047,7,TUO047,C2VSIM node.,47.0,Tuolumne River,C2VSIM node.,656,136.0,CH,STM,,TUO,47.0,2,37.6281249512955,-120.529345446588,1,4,,1,12,True,connected,True
TUO054,TUO054,7,TUO054,La Grange Dam/Reservoir.,53.85,Tuolumne River,La Grange Dam/Reservoir.,,,CH,STM,11289600,TUO,54.0,2,37.6721155593336,-120.444405495371,1,4,,1,12,True,connected,True
PEDRO,PEDRO,26,PEDRO,Don Pedro Reservoir/Dam,56.49,Tuolumne River,Don Pedro Reservoir/Dam,,,STR,SIM,11288000,,,2,37.7005430520951,-120.421958197722,1,4,,1,12,True,connected,True
TRLCH,TRLCH,26,TRLCH,Turlock Lake,11.81,Turlock Main Canal,Turlock Lake,666,,STR,SIM,,,,2,37.6117155590751,-120.594268486731,1,4,,1,12,True,connected,True
MDSTO,MDSTO,26,MDSTO,Modesto Reservoir/Dallas Warner Reservoir.,15.86,Modesto Main Canal,Modesto Reservoir/Dallas Warner Reservoir.,644,,STR,SIM,,,,2,37.6561463245554,-120.674852648601,1,4,,1,12,True,connected,True
MCD009,MCD009,7,MCD009,C2VSIM node.,9.0,Merced River,C2VSIM node.,694,123.0,CH,STM,,MCD,9.0,2,37.3579911045235,-120.893163262317,1,4,,1,12,True,connected,True
MCD014,MCD014,7,MCD014,C2VSIM node.,14.0,Merced River,C2VSIM node.,695,122.0,CH,STM,,MCD,14.0,2,37.3777070199981,-120.830865985181,1,4,,1,12,True,connected,True
MCD021,MCD021,7,MCD021,C2VSIM node.,21.0,Merced River,C2VSIM node.,696,121.0,CH,STM,,MCD,21.0,2,37.3998121991246,-120.741641410895,1,4,,1,12,True,connected,True
71_PA2,71_PA2,16,71_PA2,,,,,,,PR,A,,,,2,37.5560167558321,-121.219827633829,1,4,,1,12,True,connected,True
71_PA1,71_PA1,16,71_PA1,,,,,,,PR,A,,,,2,37.5763547345483,-121.29189022132,1,4,,1,12,True,connected,True
71_PA3,71_PA3,16,71_PA3,,,,,,,PR,A,,,,2,37.5142421268896,-121.219147289843,1,4,,1,12,True,connected,True
71_NU,71_NU,12,71_NU,Patterson,,,Patterson,,,NP,U,,,,2,37.4724447164012,-121.133203630492,1,4,,1,12,True,isolated,True
71_PA4,71_PA4,16,71_PA4,,,,,,,PR,A,,,,2,37.4936203234179,-121.090939054643,1,4,,1,12,True,connected,True
ARY010,ARY010,2,ARY010,,10.0,Arroyo Canal,,,,CH,CNL,,ARY,10.0,2,37.0447062207969,-120.650659381302,1,4,,1,12,True,connected,True
SJR127,SJR127,7,SJR127,Confluence with Salt Slough,126.9,San Joaquin River,Confluence with Salt Slough,,,CH,STM,,SJR,127.0,2,37.2945263957093,-120.896622689284,1,4,,1,12,True,connected,True
SJR131,SJR131,6,SJR131,San Joaquin River near Stevinson,130.94,San Joaquin River,San Joaquin River near Stevinson,,,CH,SG,11260815 / DWR (SJS),SJR,131.0,2,37.2953056926352,-120.85132640011,1,4,,1,12,True,connected,True
SJR134,SJR134,7,SJR134,C2VSIM node. Confluence with Eastside Bypass (Bear Creek).,133.74,San Joaquin River,C2VSIM node. Confluence with Eastside Bypass (Bear Creek).,715,104.0,CH,STM,,SJR,134.0,2,37.2796971437717,-120.827554018389,1,4,,1,12,True,connected,True
SJR141,SJR141,7,SJR141,C2VSIM node.,141.0,San Joaquin River,C2VSIM node.,728,103.0,CH,STM,,SJR,141.0,2,37.2229116229729,-120.797266189981,1,4,,1,12,True,connected,True
SJR145,SJR145,7,SJR145,C2VSIM node. Confluence with Mariposa Bypass.,145.34,San Joaquin River,C2VSIM node. Confluence with Mariposa Bypass.,749,92.0,CH,STM,,SJR,145.0,2,37.2037957471095,-120.763074204389,1,4,,1,12,True,connected,True
SJR152,SJR152,7,SJR152,C2VSIM node.,152.0,San Joaquin River,C2VSIM node.,768,91.0,CH,STM,,SJR,152.0,2,37.1565736060427,-120.742941182307,1,4,,1,12,True,connected,True
SJR157,SJR157,7,SJR157,C2VSIM node.,157.0,San Joaquin River,C2VSIM node.,769,90.0,CH,STM,,SJR,157.0,2,37.1463115064674,-120.683144392761,1,4,,1,12,True,connected,True
COT033,COT033,7,COT033,"Cottonwood does not meet the rim watershed, so used Hildreth to extend it.",33.0,Hildreth Creek,"Cottonwood does not meet the rim watershed, so used Hildreth to extend it.",,,CH,STM,,COT,33.0,2,37.0216169117798,-119.877330539115,1,4,,1,12,True,connected,True
SJR265,SJR265,7,SJR265,Confluence wtih Cottonwood Creek.,264.9,San Joaquin River,Confluence wtih Cottonwood Creek.,,,CH,STM,,SJR,265.0,2,36.9979987479891,-119.707485538655,1,4,,1,12,True,connected,True
MDC032,MDC032,2,MDC032,"Madera ID Lateral  24-2, 32-2",32.0,Madera Canal,"Madera ID Lateral  24-2, 32-2",,,CH,CNL,,MDC,32.0,2,37.1234302668697,-120.080581180689,1,4,,1,12,True,connected,True
64_NA2,64_NA2,10,64_NA2,Non District Ag,,,Non District Ag,,,NP,A,,,,2,36.9956480378048,-120.450311995656,1,4,,1,12,True,connected,True
BUR005,BUR005,6,BUR005,USACOE Gage - BUR,4.58,Burns Creek,USACOE Gage - BUR,,,CH,SG,USACE (BUR),BUR,5.0,2,37.3771860377318,-120.27630856117,1,4,,1,12,True,connected,True
SJR166,SJR166,7,SJR166,C2VSIM node. San Joaquin River (4B) Headgates. Salt Slough connection to Eastside Bypass.,166.44,San Joaquin River,C2VSIM node. San Joaquin River (4B) Headgates. Salt Slough connection to Eastside Bypass.,784,79.0,CH,STM,,SJR,166.0,2,37.1119505856958,-120.589562843314,1,4,,1,12,True,connected,True
SJR173,SJR173,7,SJR173,C2VSIM node.,173.0,San Joaquin River,C2VSIM node.,798,68.0,CH,STM,,SJR,173.0,2,37.0463956020194,-120.542753639606,1,4,,1,12,True,connected,True
SJR179,SJR179,6,SJR179,San Joaquin River near Dos Palos,179.0,San Joaquin River,San Joaquin River near Dos Palos,,,CH,SG,DWR B0-7610,SJR,179.0,2,36.994947920865,-120.500812095364,1,4,,1,12,True,connected,True
SJR180,SJR180,7,SJR180,C2VSIM node. Sack Dam diversion to Arroyo Canal,180.0,San Joaquin River,C2VSIM node. Sack Dam diversion to Arroyo Canal,818,67.0,CH,STM,,SJR,180.0,2,36.9836734172641,-120.500170851988,1,4,,1,12,True,connected,True
SJR185,SJR185,7,SJR185,C2VSIM node.,185.0,San Joaquin River,C2VSIM node.,829,66.0,CH,STM,,SJR,185.0,2,36.9312345348801,-120.464413196884,1,4,,1,12,True,connected,True
SJR192,SJR192,7,SJR192,C2VSIM node.,192.0,San Joaquin River,C2VSIM node.,843,65.0,CH,STM,,SJR,192.0,2,36.8665069114131,-120.452404088756,1,4,,1,12,True,connected,True
SJR195,SJR195,7,SJR195,Confluence with Firebaugh Wasteway,195.06,San Joaquin River,Confluence with Firebaugh Wasteway,,,CH,STM,,SJR,195.0,2,36.8432839918561,-120.42907110112,1,4,,1,12,True,connected,True
SJR198,SJR198,7,SJR198,C2VSIM node.,198.0,San Joaquin River,C2VSIM node.,858,64.0,CH,STM,,SJR,198.0,2,36.822222828236,-120.399848540589,1,4,,1,12,True,connected,True
SJR200,SJR200,6,SJR200,San Joaquin River near Mendota,200.0,San Joaquin River,San Joaquin River near Mendota,,,CH,SG,11254000 / DWR (MEN),SJR,200.0,2,36.8101966296273,-120.378007056997,1,4,,1,12,True,connected,True
71_PA5,71_PA5,16,71_PA5,,,,,,,PR,A,,,,2,37.4454270149139,-121.125650959107,1,4,,1,12,True,connected,True
SJR201,SJR201,7,SJR201,C2VSIM node. Confluence with proposed Mendota Bypass return.,200.85,San Joaquin River,C2VSIM node. Confluence with proposed Mendota Bypass return.,872,53.0,CH,STM,,SJR,201.0,2,36.8069434098863,-120.368125804147,1,4,,1,12,True,connected,True
SJR205,SJR205,7,SJR205,Diversion to proposed Mendota Pool Bypass,205.26,San Joaquin River,Diversion to proposed Mendota Pool Bypass,,,CH,STM,,SJR,205.0,2,36.7982687241836,-120.34983853854,1,4,,1,12,True,connected,True
SJR214,SJR214,6,SJR214,San Joaquin River below Chowchilla Bypass Bifurcation Structure. DWRB07798,213.73,San Joaquin River,San Joaquin River below Chowchilla Bypass Bifurcation Structure. DWRB07798,873,61.0,CH,SG,DWR  B0-7798,SJR,214.0,2,36.7733964168065,-120.284022573594,1,4,,1,12,True,connected,True
SJR213,SJR213,6,SJR213,San Joaquin River below Chowchilla Bypass,213.62,San Joaquin River,San Joaquin River below Chowchilla Bypass,,,CH,SG,DWR B0-7798 (SJB),SJR,213.0,2,36.7732961837834,-120.285920437867,1,4,,1,12,True,connected,True
SJR221,SJR221,7,SJR221,C2VSIM node.,221.0,San Joaquin River,C2VSIM node.,874,60.0,CH,STM,,SJR,221.0,2,36.7845585487966,-120.201400703658,1,4,,1,12,True,connected,True
SJR225,SJR225,6,SJR225,San Joaquin River at Gravelly Ford,225.13,San Joaquin River,San Joaquin River at Gravelly Ford,,,CH,SG,DWR (GRF),SJR,225.0,2,36.7981410708699,-120.159727432864,1,4,,1,12,True,connected,True
SJR227,SJR227,6,SJR227,C2VSIM node. San Joaquin River at Whitehouse. USGS11253050/DWRB07780,227.48,San Joaquin River,C2VSIM node. San Joaquin River at Whitehouse. USGS11253050/DWRB07780,875,59.0,CH,SG,11253050,SJR,227.0,2,36.8078874316605,-120.139136184545,1,4,,1,12,True,connected,True
SJR235,SJR235,7,SJR235,C2VSIM node.,235.0,San Joaquin River,C2VSIM node.,876,58.0,CH,STM,,SJR,235.0,2,36.827282455108,-120.01510840258,1,4,,1,12,True,connected,True
SJR242,SJR242,7,SJR242,C2VSIM node.,242.0,San Joaquin River,C2VSIM node.,877,57.0,CH,STM,11252500,SJR,242.0,2,36.846406137089,-119.921503850666,1,4,,1,12,True,connected,True
SJR249,SJR249,7,SJR249,C2VSIM node.,249.0,San Joaquin River,C2VSIM node.,878,56.0,CH,STM,,SJR,249.0,2,36.8537406974589,-119.836397000717,1,4,,1,12,True,connected,True
SJR258,SJR258,7,SJR258,Confluence with Little Dry Creek,258.09,San Joaquin River,Confluence with Little Dry Creek,,,CH,STM,,SJR,258.0,2,36.9274262489728,-119.750645669237,1,4,,1,12,True,connected,True
SJR263,SJR263,6,SJR263,San Joaquin River below Friant Dam. C2VSIM node.,263.49,San Joaquin River,San Joaquin River below Friant Dam. C2VSIM node.,880,54.0,CH,SG,11251000,SJR,263.0,2,36.9841935798522,-119.724268379301,1,4,,1,12,True,connected,True
MLRTN,MLRTN,26,MLRTN,Millerton Lake/Friant Dam,262.06,San Joaquin River,Millerton Lake/Friant Dam,,,STR,SIM,11250000,,,2,36.9994012112306,-119.705413840131,1,4,,1,12,True,connected,True
TUO010,TUO010,7,TUO010,C2VSIM node.,10.0,Tuolumne River,C2VSIM node.,650,142.0,CH,STM,,TUO,10.0,2,37.5858939851983,-121.069672028794,1,4,,1,12,True,connected,True
TUO015,TUO015,7,TUO015,C2VSIM node.,15.0,Tuolumne River,C2VSIM node.,651,141.0,CH,STM,,TUO,15.0,2,37.6117985466089,-121.001455725162,1,4,,1,12,True,connected,True
TUO022,TUO022,7,TUO022,C2VSIM node.,22.0,Tuolumne River,C2VSIM node.,652,140.0,CH,STM,,TUO,22.0,2,37.6189677507,-120.905447316609,1,4,,1,12,True,connected,True
TUO030,TUO030,7,TUO030,C2VSIM node.,30.0,Tuolumne River,C2VSIM node.,653,139.0,CH,STM,,TUO,30.0,2,37.6153341902984,-120.805271562973,1,4,,1,12,True,connected,True
TUO036,TUO036,7,TUO036,C2VSIM node.,36.0,Tuolumne River,C2VSIM node.,654,138.0,CH,STM,,TUO,36.0,2,37.6379899385157,-120.708709663352,1,4,,1,12,True,connected,True
TUO043,TUO043,7,TUO043,C2VSIM node.,43.0,Tuolumne River,C2VSIM node.,655,137.0,CH,STM,,TUO,43.0,2,37.6344548753083,-120.594724872576,1,4,,1,12,True,connected,True
90_PU,90_PU,18,90_PU,"Coalinga, Huron, Avenal",,,"Coalinga, Huron, Avenal",,,PR,U,,,,2,36.1399993560023,-120.359001163542,1,4,,1,12,True,connected,True
90_PA2,90_PA2,16,90_PA2,,,,,,,PR,A,,,,2,36.2206991851018,-120.163023770161,1,4,,1,12,True,connected,True
72_NU,72_NU,12,72_NU,"Los Banos, Gustine, Firebaugh, Newman",,,"Los Banos, Gustine, Firebaugh, Newman",,,NP,U,,,,2,37.0760085334478,-120.839042054087,1,4,,1,12,True,isolated,True
72_PR6,72_PR6,17,72_PR6,,,,,,,PR,R,,,,2,36.9965220508643,-120.758300392238,1,4,,1,12,True,connected,True
RFS72A,RFS72A,21,RFS72A,,,,,,,RFS,,,,,2,37.0151577205961,-120.781915759073,1,4,,1,12,True,connected,True
MSS014,MSS014,7,MSS014,,14.0,Mud Slough (South),,,,CH,STM,,MSS,14.0,2,37.039827402384,-120.771233066563,1,4,,1,12,True,connected,True
72_XA2,72_XA2,30,72_XA2,CCID (South),,,CCID (South),,,X,A,,,,2,36.9774111193428,-120.551548735458,1,4,,1,12,True,connected,True
72_PA,72_PA,16,72_PA,,,,,,,PR,A,,,,2,36.9795257315363,-120.66245615176,1,4,,1,12,True,connected,True
73_PA3,73_PA3,16,73_PA3,,,,,,,PR,A,,,,2,36.8774913628555,-120.769459995944,1,4,,1,12,True,connected,True
73_XA,73_XA,30,73_XA,,,,,,,X,A,,,,2,36.8297429266204,-120.484858406235,1,4,,1,12,True,connected,True
73_PA2,73_PA2,16,73_PA2,,,,,,,PR,A,,,,2,36.8936363730838,-120.632436185516,1,4,,1,12,True,connected,True
72_PU,72_PU,18,72_PU,South Dos Palos (Dos Palos Station),,,South Dos Palos (Dos Palos Station),,,PR,U,,,,2,36.9876982317437,-120.621618301904,1,4,,1,12,True,connected,True
72_PR3,72_PR3,17,72_PR3,,,,,,,PR,R,,,,2,37.2047102485106,-120.788299231825,1,4,,1,12,True,connected,True
72_XA1,72_XA1,30,72_XA1,,,,,,,X,A,,,,2,37.1093216821872,-120.718318522577,1,4,,1,12,True,connected,True
XCC010,XCC010,2,XCC010,,10.0,,,,,CH,CNL,,XCC,10.0,2,36.8850124769406,-120.496673380213,1,4,,1,12,True,connected,True
64_XA,64_XA,30,64_XA,,,,,,,X,A,,,,2,36.8531552154116,-120.414594821,1,4,,1,12,True,connected,True
FSL012,FSL012,7,FSL012,C2VSIM Node. Confluence with James Bypass,12.1,Fresno Slough,C2VSIM Node. Confluence with James Bypass,892,51.0,CH,STM,,FSL,12.0,2,36.6770690795801,-120.267466460278,1,4,,1,12,True,connected,True
91_PR,91_PR,17,91_PR,,,,,,,PR,R,,,,2,36.7049768038009,-120.340699281072,1,4,,1,12,True,connected,True
91_PA,91_PA,16,91_PA,,,,,,,PR,A,,,,2,36.6655987493209,-120.281665887746,1,4,,1,12,True,connected,True
72_NA1,72_NA1,10,72_NA1,,,,,,,NP,A,,,,2,37.3586576339048,-120.987306967586,1,4,,1,12,True,connected,True
71_PA6,71_PA6,16,71_PA6,,,,,,,PR,A,,,,2,37.1900101834384,-121.046174843027,1,4,,1,12,True,connected,True
71_PA7,71_PA7,16,71_PA7,,,,,,,PR,A,,,,2,37.3837236884985,-121.153903512855,1,4,,1,12,True,connected,True
CAA024,CAA024,2,CAA024,,24.0,California Aqueduct,,,,CH,CNL,,CAA,24.0,2,37.627884772462,-121.352704663438,1,4,,1,12,True,connected,True
LBC001,LBC001,2,LBC001,Lake Alta,1.0,Lower Boardman Canal,Lake Alta,,,CH,CNL,,LBC,1.0,1,39.2072374731303,-120.817366628286,1,4,,1,12,True,connected,True
LBC010,LBC010,2,LBC010,"Diversion to Off-Model (Monte Vista, Applegate,Colfax)",10.0,Lower Boardman Canal,"Diversion to Off-Model (Monte Vista, Applegate,Colfax)",,,CH,CNL,,LBC,10.0,1,39.1475088984856,-120.898723990544,1,4,,1,12,True,connected,True
WBF030,WBF030,7,WBF030,Hendricks Diversion Dam,29.3,West Branch Feather River,Hendricks Diversion Dam,,,CH,STM,11405200,WBF,30.0,1,39.938085078892,-121.531827479934,1,4,,1,12,True,connected,True
BTC060,BTC060,7,BTC060,De Sabla Powerhouse,60.23,Butte Creek,De Sabla Powerhouse,,,CH,STM,11389750,BTC,60.0,1,39.8693879674268,-121.632485659354,1,4,,1,12,True,connected,True
WBF015,WBF015,7,WBF015,Miocene Diversion Dam,15.2,West Branch Feather River,Miocene Diversion Dam,,,CH,STM,,WBF,15.0,1,39.8139877866876,-121.571266805464,1,4,,1,12,True,connected,True
MOK079,MOK079,6,MOK079,Mokelumne River near Mokelumne Hill. USGS 11319500,79.0,Mokelumne River,Mokelumne River near Mokelumne Hill. USGS 11319500,,,CH,SG,11319500,MOK,79.0,1,38.3126673427541,-120.720053504482,1,4,,1,12,True,connected,True
LGRSV,LGRSV,24,LGRSV,USGS 11395030 South Fork Feather River below Little Grass Valley Dam.  Little Grass Valley Reservoir,38.66,South Fork Feather River,USGS 11395030 South Fork Feather River below Little Grass Valley Dam.  Little Grass Valley Reservoir,,,STR,,11395030,,,1,39.7252234445063,-121.019820760589,1,4,,1,12,True,connected,True
SFF029,SFF029,7,SFF029,South Fork Diversion Dam,28.98,South Fork Feather River,South Fork Diversion Dam,,,CH,STM,,SFF,29.0,1,39.6489242345809,-121.11807165428,1,4,,1,12,True,connected,True
12_SA,12_SA,22,12_SA,Miscellaneous Riparian Diverters,,,Miscellaneous Riparian Diverters,,,S,A,,,,1,39.3943221510667,-121.608474825679,1,4,,1,12,True,connected,True
SFF011,SFF011,6,SFF011,USGS 11396350 South Fork Feather River at Ponderosa Dam.  Ponderosa Diversion Dam/Reservoir,11.0,South Fork Feather River,USGS 11396350 South Fork Feather River at Ponderosa Dam.  Ponderosa Diversion Dam/Reservoir,,,CH,SG,11396350,SFF,11.0,1,39.5495000456238,-121.303650741089,1,4,,1,12,True,connected,True
SLYCK,SLYCK,24,SLYCK,Sly Creek Reservoir,5.3,Lost Creek,Sly Creek Reservoir,,,STR,,,,5.0,1,39.5825933933195,-121.115529687479,1,4,,1,12,True,connected,True
LST004,LST004,7,LST004,Lost Creek Reservoir,3.8,Lost Creek,Lost Creek Reservoir,,,CH,STM,11396000,LST,4.0,1,39.5752887718566,-121.136887552364,1,4,,1,12,True,connected,True
SFF020,SFF020,7,SFF020,Confluence with Lost Creek,19.72,South Fork Feather River,Confluence with Lost Creek,,,CH,STM,,SFF,20.0,1,39.5639440372622,-121.189597299415,1,4,,1,12,True,connected,True
WTPMNR,WTPMNR,27,WTPMNR,Miners Ranch WTP,,,Miners Ranch WTP,,,WTP,,11396330,,,1,39.5108005451913,-121.459888194621,1,4,,1,12,True,connected,True
MNRRH,MNRRH,24,MNRRH,Miners Ranch Reservoir,,,Miners Ranch Reservoir,,,STR,,11396330,,,1,39.5075153373933,-121.457180198981,1,4,,1,12,True,connected,True
FTR072,FTR072,7,FTR072,Kelly Powerhouse Outfall,71.7,Feather River,Kelly Powerhouse Outfall,,,CH,STM,,FTR,72.0,1,39.5323498221334,-121.491977824793,1,4,,1,12,True,connected,True
HON004,HON004,7,HON004,"Return flow from RFS13, 12_NA and 13_NA",3.74,Honcut Creek,"Return flow from RFS13, 12_NA and 13_NA",,,CH,STM,,HON,4.0,1,39.3079931096786,-121.59047230321,1,4,,1,12,True,connected,True
WWC006,WWC006,2,WWC006,,5.9,Wadsworth Canal/East Interceptor Canal,,,,CH,CNL,,WWC,6.0,1,39.1708280608817,-121.703812828358,1,4,,1,12,True,connected,True
LCC038,LCC038,7,LCC038,Diversion Dam_Actually Angel Slough below about RM 21,37.76,Little Chico Creek,Diversion Dam_Actually Angel Slough below about RM 21,,,CH,STM,,LCC,38.0,1,39.7334879706818,-121.771597669682,1,4,,1,12,True,connected,True
LCC029,LCC029,7,LCC029,Non-specific diversions to M&T/Parrot,29.0,Little Chico Creek,Non-specific diversions to M&T/Parrot,,,CH,STM,,LCC,29.0,1,39.7026840078484,-121.874549316844,1,4,,1,12,True,connected,True
ESL008,ESL008,2,ESL008,Edgar Slough by way of Crouch Ditch,8.41,Edgar Slough,Edgar Slough by way of Crouch Ditch,,,CH,CNL,,ESL,8.0,1,39.6863845628069,-121.881664280144,1,4,,1,12,True,connected,True
SSL001,SSL001,6,SSL001,Confluence of Sacramento Slough and Sutter Bypass,1.23,Sutter Bypass,Confluence of Sacramento Slough and Sutter Bypass,,,CH,SG,DWR (SSK),SSL,1.0,1,38.7807331701339,-121.642221740097,1,4,,1,12,True,connected,True
RD1500,RD1500,20,RD1500,DWR Gage (SBP) at Karnak,,Sacramento Slough,DWR Gage (SBP) at Karnak,,,PS,SG,DWR (SBP),,,1,38.7844850863233,-121.656147339568,1,4,,1,12,True,connected,True
17S_NU,17S_NU,12,17S_NU,,,,,,,NP,U,,,,1,39.164795738107,-121.749731725123,1,4,,1,12,True,isolated,True
NBLDB,NBLDB,24,NBLDB,New Bulllards Bar Reservoir,2.33,North Yuba River,New Bulllards Bar Reservoir,,,STR,,DWR - (BUL),,2.0,1,39.3925028098474,-121.14139055051,1,4,,1,12,True,connected,True
NFY017,NFY017,7,NFY017,Confluence of North Yuba River and Slate Creek,17.0,North Yuba River,Confluence of North Yuba River and Slate Creek,,,CH,STM,11413100,NFY,17.0,1,39.5255640141315,-121.092218283195,1,4,,1,12,True,connected,True
LBC040,LBC040,2,LBC040,Inflow from Fiddler Green Diversion,39.68,Lower Boardman Canal,Inflow from Fiddler Green Diversion,,,CH,CNL,,LBC,40.0,1,38.9127391992723,-121.069510113281,1,4,,1,12,True,connected,True
SAC064,SAC064,7,SAC064,Inflow from Natomas East Main Drain,63.34,Sacramento River,Inflow from Natomas East Main Drain,,,CH,STM,,SAC,64.0,1,38.601897066088,-121.513818510904,1,4,,1,12,True,connected,True
26N_NA,26N_NA,10,26N_NA,,,,,,,NP,A,,,,1,38.7272832239902,-121.424230909801,1,4,,1,12,True,connected,True
EMD007,EMD007,2,EMD007,Inflow from Dry Creek,6.68,Natomas East Main Drainage Canal,Inflow from Dry Creek,,,CH,CNL,,EMD,7.0,1,38.6645962889215,-121.476989518926,1,4,,1,12,True,connected,True
26N_PU1,26N_PU1,18,26N_PU1,City of Roseville,,,City of Roseville,,,PR,U,,,,1,38.7679543340864,-121.291871328463,1,4,,1,12,True,connected,True
PGWWTP,PGWWTP,29,PGWWTP,Pleasant Grove Wastewater Treatment Plant,,,Pleasant Grove Wastewater Treatment Plant,,,WWTP,,,,,1,38.7888432785612,-121.380557958886,1,4,,1,12,True,connected,True
24_NA2,24_NA2,10,24_NA2,,,,,,,NP,A,,,,1,38.8970382285478,-121.378818445542,1,4,,1,12,True,connected,True
ABN010,ABN010,7,ABN010,Moore Canal Diversion,10.38,Auburn Ravine,Moore Canal Diversion,,,CH,STM,,ABN,10.0,1,38.8726415644058,-121.35583732666,1,4,,1,12,True,connected,True
BRR049,BRR049,6,BRR049,Bear River below Rollins Dam near Colfax,49.47,Bear River,Bear River below Rollins Dam near Colfax,,,CH,SG,11422500,BRR,49.0,1,39.1313439958333,-120.959176731678,1,4,,1,12,True,connected,True
